user_id,user_name,screen_name,followers_count,description,verified,profile_image_default,protected,favourites_count,user_registration
163892019,b'Carito   \xe0\xa5\x90',Caritoaah,630,1,0,0,0,9666,07-07-2010
116618312,b'Karina TurkA Far\xc3\xadas',kariii20,177,1,0,0,0,272,23-02-2010
50901310,b'Edith de la Rosa',edithdelarosa,2024,1,0,0,0,4572,26-06-2009
1329874219,b'C. Alejandra',rojasq56,104,1,0,0,0,444,05-04-2013
99696452,b'Alvaro Gl',Gilq_alvaro,293,1,0,0,0,13,27-12-2009
1426338707766919172,b'NicoleQuidenao',QuidenaoNicole,11,0,0,0,0,6410,14-08-2021
118868422,b'Ricardo Milos \xf0\x9f\x8c\xb3\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',_RicardoMilos,160,1,0,0,0,4119,01-03-2010
1373392397544079362,b'Marfi',Marfi13882711,1,1,0,0,0,86,20-03-2021
99608080,b'Juan Torres Vargas',jotaefetorresv,912,1,0,0,0,903,27-12-2009
154759849,b'Jose Miguel Carrasco',j4s2c1rr1sc4,300,1,0,0,0,1326,12-06-2010
856926508828545024,b'Juan O C',Juanolivaresce1,6,0,0,0,0,452,25-04-2017
1312525082099617792,b'Maldito Virus',AlexisS95943240,107,1,0,0,0,44,03-10-2020
721685283448573952,b'Oscar Guzm\xc3\xa1n',oscarguzmanaray,270,1,0,0,0,523,17-04-2016
595644123,b'Rizzo Chile',RizzoChile,534,0,0,0,0,852,31-05-2012
720397248807505920,b'Mar\xc3\xada Soledad Toro R',Marisolycobre,22,1,0,0,0,1286,13-04-2016
3352199289,b'Flores de Bach La Serena\xf0\x9f\x8c\xb8\xf0\x9f\x8c\xba\xf0\x9f\x92\x96',EducaryCuidar,98,1,0,0,0,679,30-06-2015
217845559,b'sara cruces',saracruces,112,1,0,0,0,324,20-11-2010
134560308,b'Panzoncito #Aprob\xc3\xa9',jlorcas,300,1,0,0,0,8417,18-04-2010
781831819,b'Jojhito',Jojhitho,29,1,0,0,0,511,26-08-2012
1682138568,b'Victor Chavarria',vchavarriah,66,1,0,0,0,5510,19-08-2013
1461104473,b'josue mu\xc3\xb1oz',Interfector0,7,0,0,0,0,412,27-05-2013
130560812,b'Miguel Agurto',miguelo_xc,25,1,0,0,0,181,07-04-2010
100631628,b'Daniela Rivera \xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb\xe2\x80\x8d\xf0\x9f\x8f\xab',daninomas,170,1,0,0,0,2368,31-12-2009
1113103678507028481,b'Camthy | TV',CamthyTheViking,15,1,0,0,0,2011,02-04-2019
1411318600133120000,b'CARLOS EDWIN AMESTICA CALLE',AmesticaEdwin,2,1,0,0,0,269,03-07-2021
266530816,b'Fernando Liewald',fliewald,243,1,0,0,0,348,15-03-2011
3433298661,b'Boris Alex \xf0\x9f\x8f\xa1',borisalext,1424,1,0,0,0,3998,20-08-2015
1912812613,b'David Gaete',davidgaetemeza,2012,1,0,0,0,5004,28-09-2013
1400420813044649987,b'Nelson diaz',Nelsond27996628,1,1,0,0,0,30,03-06-2021
377525226,b'H\xc3\xa9ctor \xe2\x99\x85\xe2\x99\x86\xe2\x99\x84\xe2\x99\x87',MyErebos,154,1,0,0,0,9592,21-09-2011
125373152,b'ramon',rondamon1948,19,1,0,0,0,22,22-03-2010
571480422,b'JV14 Reina Alta',JV14ReinaAlta,1649,1,0,0,0,1906,05-05-2012
841107393014558720,b'River Ileene',RiverOfRoughs,167,1,0,0,0,7773,13-03-2017
837358110922706944,b'Max Demian',MaxDemianOder,25,1,0,0,0,2110,02-03-2017
116456257,b'Leo Alfaro Leyton',leoalfaro_l,1705,1,0,0,0,745,22-02-2010
46253156,b'\xf0\x9f\x8c\xb3\xe2\x84\xa4\xf0\x9d\x95\x92\xf0\x9d\x95\x9a\xf0\x9d\x95\x95\xf0\x9d\x95\x9e\xf0\x9d\x95\x92\xf0\x9d\x95\xa5\xf0\x9d\x95\x99\xf0\x9d\x95\xa4',zaidmaths,1254,1,0,0,0,5303,10-06-2009
97694188,b'Rub\xc3\xa9n Zanberk Davis',rjzd,492,1,0,0,0,207,18-12-2009
1154089624626782209,b'Mauricio Quezandoval \xf0\x9f\x8c\xaa\xef\xb8\x8f',Masandoque,10,1,0,0,0,681,24-07-2019
1417457283047514112,b'raul hernan palma tapia',raulhernanpalm3,0,1,0,0,0,1,20-07-2021
1401305529595617280,b'Nancy S\xc3\xa1ez Valenzuela',NancySezValenz1,1,1,0,0,0,383,05-06-2021
118936096,b'Lizbeth Herrera',lizhar31,624,1,0,0,0,42898,02-03-2010
1029904758,b'ESTEBAN VIVES M',VivesEsteban,71,1,0,0,0,465,23-12-2012
1186425510500405249,b'Manuel Roa',ManuelRoaB,16,0,0,0,0,481,21-10-2019
118527427,b'jorge antonio guzman',bucanero39,123,0,0,0,0,696,28-02-2010
1095469393595764736,b'Santiago Otegui',otegui_santi,225,1,0,0,0,218,12-02-2019
150730596,b'\xf0\x9f\x87\xb0RLOS \xf0\x9f\x87\xa7OTELLO \xf0\x9f\x87\xad.',kbotello77,476,1,0,0,0,5692,01-06-2010
58823286,b'Ely Castro',Ely_Castro,1176,1,0,0,0,715,21-07-2009
48158241,b'rodrigo jara',jaranero,25,0,0,0,0,96,17-06-2009
1562470416,b'Cesar Lizama',Cesarlizamas,30,0,0,0,0,67,02-07-2013
745273436205887488,b'Fernando CRISOSTO Ga',frcrisosto,38,1,0,0,0,1914,21-06-2016
151814942,b'Jaime Salin Bertelsen',Gorillium,1098,1,0,0,0,4631,04-06-2010
1954247354,b'Laura_RunnerAVeces',RunnerConcon,5872,1,0,0,0,24809,11-10-2013
1325254777844994048,b'Gariasbri@gmail.com',gariasbri,13,1,0,0,0,456,08-11-2020
1173565251742294018,b'Flormontoyab',Flormontoyab1,193,1,0,0,0,2190,16-09-2019
181452135,b'Caro Valenzuela U.',cari2207,56,0,0,0,0,322,22-08-2010
71252505,b'ANDROS',BARDUCK66,477,1,0,0,0,4662,03-09-2009
1676950404,b'Ignaciio Padilla \xef\xa3\xbf',JuanNaxoo,41,1,0,0,0,79,17-08-2013
149697811,b'Gera',Connectingera,1243,1,0,0,0,24040,30-05-2010
142074569,b'\xe3\x82\xab\xe3\x83\xab\xe3\x83\xad\xe3\x82\xb9',_fcx52m7h49,554,1,0,0,0,227545,09-05-2010
1365756383740764161,b'Macaaaaaa',mmakaaaaaaa,134,1,0,0,0,759,27-02-2021
118595581,b'susana pacheco aros',supachecoaros,170,0,0,0,0,75,01-03-2010
7643092,b'Manotas',pumba,3640,1,0,0,0,20028,22-07-2007
2438195937,b'Maria Soledad',17SOLEDAD17,291,1,0,0,0,1386,26-03-2014
52606818,b'Nicko Duarte 1\xef\xb8\x8f\xe2\x83\xa3\xf0\x9f\x8c\xb3 - NEWEN\xe2\x9c\x8a\xf0\x9f\x8f\xbc\xf0\x9f\x8e\xb6',Nicko_Duarte,110,1,0,0,0,1481,01-07-2009
1141929682251714560,b'Lit Zenna',litzenna,23,1,0,0,0,448,21-06-2019
303585832,b'NS',Nexthor_,82,1,0,0,0,284,23-05-2011
1462215916255682564,b'jorge poirier',jorgepoirier3,78,1,0,0,0,355,21-11-2021
2858122654,b'Osvaldo Pavez',transromyg,1,0,0,0,0,11,03-11-2014
1453331247913218051,b'Tomas Salgado',Tomassalgado21,0,1,0,0,0,2,27-10-2021
1537362764,b'Graciela Bernal C.',gracielabernal6,396,1,0,0,0,35794,21-06-2013
999462692497907712,b'BABYDEMON',iam_omxrmxndxza,82,1,0,0,0,478,24-05-2018
1058413776721055745,b'Mayra Alejandra',mikkeromeo,57,1,0,0,0,7432,02-11-2018
855412317529526272,b'Paula Contreras - El 18O tuvo ppaci\xc3\xb3n. extranjera.',PC0ntreras,989,1,0,0,0,21023,21-04-2017
155254532,b'Joe Opino',Marxmarc27,149,1,0,0,0,5210,13-06-2010
173338004,b'eduardo uribe',wizard861,116,0,0,0,0,14075,01-08-2010
50675047,b'Felipe Hip\xc3\xa9rion Pietsch \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7\xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\xf0\x9f\x8f\xb4\xe2\x80\x8d\xe2\x98\xa0\xef\xb8\x8f',pietsch777,2276,1,0,0,0,1484,25-06-2009
92801158,b'Oscar Reyes Fuentes',oscar_reyes_f,411,1,0,0,0,955,26-11-2009
1451321307279265801,b'Cecilia Caro',CeciliaCaro10,12,1,0,0,0,9,21-10-2021
120906912,b'J\xc3\xbcrgen Naeter',inaeter,212,0,0,0,0,82,07-03-2010
1695429422,b'Aracely S.',Aracely160792,40,1,0,0,0,672,24-08-2013
1067610571766489088,b'Jairo Cuar\xc3\xa1n-Collazos',jcuaranc,139,1,0,0,0,469,28-11-2018
77027977,b'Soledad A. Aguilar',SoleA_A,303,1,0,0,0,10950,24-09-2009
125213061,b'Jorge Gonzalez',Jorge_Gonzalezp,2177,1,0,0,0,6121,22-03-2010
166704840,b'Pauly \xf0\x9f\x8c\xb3',pauly_astudillo,308,1,0,0,0,1406,14-07-2010
1392587611861094401,b'Sami',Sami10905753,4,0,0,0,0,384,12-05-2021
382750220,b'\xf0\x9f\x8c\xb3Felipe Vergara \xf0\x9f\xa7\x90',f_elipevergara,556,1,0,0,0,53551,30-09-2011
114492842,b'Manu Alejandro',manuproduct,573,1,0,0,0,10412,15-02-2010
408882469,b'Su',Su_Achu,234,1,0,0,0,311,10-11-2011
985777296,b'Alisson Morales',Ali_sun3,147,1,0,0,0,691,03-12-2012
113345059,b'Joel Uzcategui',JoeCCS,346,1,0,0,0,322,11-02-2010
1135757783553458176,b'\xf0\x9d\x98\xbc\xf0\x9d\x99\xa3\xf0\x9d\x99\x99\xf0\x9d\x99\x9a\xf0\x9d\x99\xa7\xf0\x9d\x99\xa8\xf0\x9d\x99\xa4\xf0\x9d\x99\xa3 \xf0\x9d\x98\xbd\xf0\x9d\x99\x96\xf0\x9d\x99\xa7\xf0\x9d\x99\xa7\xf0\x9d\x99\x9e\xf0\x9d\x99\xa4\xf0\x9d\x99\xa8 \xf0\x9d\x99\x88',Andersbarriosm,3,1,0,0,0,203,04-06-2019
1462983426,b'That Reference Guy',Basaru12X,269,1,0,0,0,68952,27-05-2013
120064291,b'NACHO HERNANDEZ',ignaciohn,42,1,0,0,0,89,05-03-2010
1295914046961651717,b'Onici Paulina',OniciPaulin,15,1,0,0,0,9,19-08-2020
269919246,b'amgg',angelmauro1965,9,0,0,0,0,234,21-03-2011
306427470,b'juan torres galaz',torresnsn,440,1,0,0,0,5093,27-05-2011
816216464,b'Melissa Andrea',Meme_andreaa,228,1,0,0,0,5086,10-09-2012
83410570,b'Ximena',xsgm,199,1,0,0,0,3727,18-10-2009
73305707,b'Paula Rodr\xc3\xadguez \xf0\x9f\x92\x9a',pau_rodriguez,197,1,0,0,0,775,11-09-2009
33775469,b'Francisco  Sanz',franciscosanz,1312,1,0,0,0,960,21-04-2009
41274052,b'\xf0\x9d\x97\x96 \xf0\x9f\x8c\xb3\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',Camlsk,372,1,0,0,0,10240,20-05-2009
94395093,b'Sergio Vargas M',SergioVargasM,257,1,0,0,0,3525,03-12-2009
55433858,b'Pati Abarca Aguad',patimin,928,1,0,0,0,655,10-07-2009
3904385962,b'Jorge OMEGA 04',ELRINOJORGE,39,1,0,0,0,106,09-10-2015
184565896,b'Cristian Aguirre',cristiaan372,280,1,0,0,0,17308,29-08-2010
117422741,b'Chica Colorina \xf0\x9f\x98\x8a',VIRGIINIIA1981,4021,1,0,0,0,8907,25-02-2010
167441725,b'Raquel Osorio',ragenia73,70,1,0,0,0,736,16-07-2010
61886307,b'JOS\xc3\x89 AUGUSTO MIRANDA',JOSEMIRANDAM,15571,1,0,0,0,4679,31-07-2009
330447112,b'\xe2\x98\x86\xf0\x9d\x92\xa2\xf0\x9d\x93\x8a\xf0\x9d\x93\x88\xf0\x9d\x93\x89\xf0\x9d\x92\xb6\xf0\x9d\x93\x8b\xe2\x84\xb4 \xf0\x9d\x92\x9f\xf0\x9d\x92\xb6\xf0\x9d\x93\x8b\xf0\x9d\x92\xbe\xf0\x9d\x93\x88 \xe2\x84\xa2\xe2\x98\x86',Alvaradogusti04,409,1,0,0,0,377,06-07-2011
223326718,b'\xe2\x9c\xa8\xf0\x9f\x92\xabFelipe !! \xf0\x9f\x92\xab\xe2\x9c\xa8',Enologobarista,877,1,0,0,0,9474,06-12-2010
1362988023391137792,b'Noexisto',ClubTradingVip,2,0,0,0,0,351,20-02-2021
211756387,b'Gonzalo Valenzuela (nosoyelmanguera)',GUZANORODMAN,371,1,0,0,0,116,04-11-2010
736333446,b'Adriana Santa Cruz',SantacruzAdria,514,0,0,0,0,4360,04-08-2012
69345216,b'es j h o s',amargoymedio,951,1,0,0,0,3161,27-08-2009
1278066031286681602,b'chofii_iik\xf0\x9f\xa6\x8b',IikChofii3,22,0,0,0,0,5130,30-06-2020
2882990033,b'Johanna M\xc3\xa9ndez ',53f635f5d556435,8,1,0,0,0,84,18-11-2014
128679192,b'PE\xc3\x91AILILLO',lindapenaiillo,628,0,0,0,0,9809,01-04-2010
1371881818157416459,b'ruba',rubadesu,20,1,0,0,0,638,16-03-2021
40714391,b'Maria Cecilia',LoEncuentroTop,154,1,0,0,0,32733,17-05-2009
3011530042,b'\xf0\x9d\x95\xae\xf0\x9d\x96\x86\xf0\x9d\x96\x97\xf0\x9d\x96\x91\xf0\x9d\x96\x94\xf0\x9d\x96\x98\xf0\x9f\x90\x89',UsuarioperdidO_,67,1,0,0,0,323,02-02-2015
123677051,b'Andrea Wilhelm',anwilhelm,238,1,0,0,0,411,16-03-2010
1229277952912887808,b'Manuel Jes\xc3\xbas G\xc3\xb3mez D\xc3\xadaz',ManuelJessGmez1,20,1,0,0,0,333,17-02-2020
2886042520,b'yems le\xc3\xb3n chuyus',1Lchuyus,394,1,0,0,0,1274,20-11-2014
38333282,b'El To\xc3\xb1o \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88',okurtnod,5726,1,0,0,0,11431,07-05-2009
447720767,b'Daniel Pineda',dpinedaz,443,1,0,0,0,2809,27-12-2011
1629235994,b'Dayhana Troncoso',dayhana_ts,341,1,0,0,0,45556,29-07-2013
774694926135222272,b'I \xe2\x9d\xa4\xef\xb8\x8f This City',ilovethisbot,1507,1,0,0,0,0,10-09-2016
1359806048346001408,b'Sujey_Lozano',LozanoSujey,5,1,0,0,0,191,11-02-2021
2195297720,b'Rodrigo Cartes Sanhueza',RodrigoACartesS,108,1,0,0,0,407,15-11-2013
3240332164,b'Ivania \xf0\x9f\x8c\xb3',Ivania_mite,129,1,0,0,0,6346,07-05-2015
119917548,b'la GI \xf0\x9f\x8c\xb3',la_GI_,858,1,0,0,0,13272,04-03-2010
69762094,b'Jos\xc3\xa9 Miguel P\xc3\xa9rez Juri\xc4\x8di\xc4\x87',josemiguelp72,222,1,0,0,0,1167,29-08-2009
68014616,b'Pao',_Pao_Pa0,699,1,0,0,0,43943,22-08-2009
181356685,b'luis vidal',LuisVidalVidal,602,0,0,0,0,2432,22-08-2010
93721059,b'Roberto Quiroz Astudillo',roberto_quiroz,784,1,0,0,0,2681,30-11-2009
834207178542161920,b'Omar',nepturuiz,21,1,0,0,0,207,22-02-2017
709558016,b'JOS\xc3\x89 OPAZO SEP\xc3\x9aLVEDA',JOSE_OPAZO_S,678,1,0,0,0,10434,21-07-2012
1496338634,b'William Gonz\xc3\xa1lez',wgo1106,26,0,0,0,0,10496,09-06-2013
847308601261670401,b'F_a_B_i_oOo',Fabians1983,65,0,0,0,0,10185,30-03-2017
907315077186859009,b'Marcello',MarceloSotoPin8,542,1,0,0,0,1705,11-09-2017
2572437532,b'Javier Roa \xf0\x9f\x8e\x83',JavierRoaSanto,43,1,0,0,0,978,30-05-2014
150805977,"b""Axel   (''\xda\x97 )""",axelmoya,274,1,0,0,0,1032,01-06-2010
254593479,b'washca',washca,39,0,0,0,0,65,19-02-2011
52934483,b'Raul',rhon02,417,0,0,0,0,5360,02-07-2009
2506272666,b'Lorena Mussa',LorenaMussa,1819,1,0,0,0,3145,19-05-2014
329367825,b'juanK \xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',JKalise,126,1,0,0,0,563,04-07-2011
116112149,b'Claudioh!',ItsClaudioh,2486,1,0,0,0,15687,21-02-2010
1233115584822276096,b'Angelica Navas',AngelicaNavas19,0,0,0,0,0,22,27-02-2020
1632708590,b'Helga Lembach',HelgaLembach,44,1,0,0,0,157,30-07-2013
2746859579,b'Joscelin Huincam\xc3\xa1n',Huincaman87,3032,1,0,0,0,27609,18-08-2014
60129252,b'Viviana Araya \xf0\x9f\x8c\xb3\xf0\x9f\x92\x9c',VivAraya,830,1,0,0,0,15431,25-07-2009
4040739117,b'oscar',oscaralfredohe4,23,0,0,0,0,132,25-10-2015
412801017,b'sara ines rodriguez',sarainesr,258,0,0,0,0,14733,15-11-2011
182529788,b'nelson retamal',carahue46,95,0,0,0,0,1920,24-08-2010
2906699415,b'Ivangelical\xf0\x9f\x8c\xb3',ivangelical_,65,1,0,0,0,10559,05-12-2014
1459373949603786754,b'Angelica Arenas',Angelic49802981,9,1,0,0,0,26,13-11-2021
400335865,b'SimplementeSol\xf0\x9f\x8c\xb3\xe2\x9d\xa4\xef\xb8\x8f',SOLVALENZUELAB,147,1,0,0,0,4287,28-10-2011
1278415063477620737,b'Kevin',Kevin85645370,55,1,0,0,0,802,01-07-2020
1445195502258110465,b'Pipe Sepulveda',PipeSepulveda27,13,1,0,0,0,1066,05-10-2021
41763351,b'Paola Lattus Ramos #GUTIERRIZTA \xe2\x98\x9d\xf0\x9f\x8f\xbc\xf0\x9f\x8c\xb3\xf0\x9f\x92\x9a',paolakeshi,2836,1,0,0,0,8396,22-05-2009
57801768,b'Carlos Ignacio Becar',CarlosBecar10,125,1,0,0,0,397,18-07-2009
1299018935279419401,b'Jiwon',SOULMOUR,1176,0,0,0,0,4686,27-08-2020
87330896,b'Camale\xc3\xb3n Land\xc3\xa1ez',camaleonlandaez,1438,1,0,0,0,1651,04-11-2009
195346090,b'David Le\xc3\xb3n.',TRIBUTARIOS,15,1,0,0,0,133,26-09-2010
96589698,b'Lore Almonacid',lorenzalmonacid,411,1,0,0,0,1952,13-12-2009
3078632602,b'Hyunjinista de corazon',gvnniszn,23,1,0,0,0,219,08-03-2015
3424406025,b'Jael \xf0\x9f\x8c\xb3',jaelpavezp,94,1,0,0,0,3839,15-08-2015
4442676153,b'Pedro Bolivar',pebolidrovar,148,1,0,0,0,1653,11-12-2015
774796112574222336,b'Edo07Son\xe2\x99\x95\xe2\x84\xa2',EdoM4n07,112,1,0,0,0,35308,11-09-2016
1020127541321969666,b'Tammi',tammib17,33,1,0,0,0,2862,20-07-2018
10268392,b'Luis Felipe Sancho',luispipe,2242,1,0,0,0,2398,15-11-2007
69331083,b'MARYAN',MARIHANEL,267,1,0,0,0,3303,27-08-2009
1242477915943493639,b'\xe3\x81\xad\xe3\x81\x93\xe3\x81\x93\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',nekodechile,94,1,0,0,0,1289,24-03-2020
38692463,b'RAIMUNDO COX \xf0\x9f\x8c\xb3',RCOXM,203,1,0,0,0,2710,08-05-2009
1032299589490155520,b'Caro \xf0\x9f\x92\x99\xf0\x9f\xa6\x8b',ArishkkaCaro,4014,1,0,0,0,53825,22-08-2018
118215020,b'Carolina Gonz\xc3\xa1lez',caroogonzalez,565,1,0,0,0,2716,27-02-2010
275271772,b'Juan Hidalgo',Tatan_WineLover,567,1,0,0,0,197,31-03-2011
1285412878082887680,b'Guillermo Miranda',GuillermoMranda,1,1,0,0,0,6,21-07-2020
1460773300838318081,b'Billeke Viera',BillekeViera,10,1,0,0,0,95,17-11-2021
155419569,b'Cecita',cecami_ceci,1755,1,0,0,0,47529,14-06-2010
878782432983621635,b'Cesar',IlabacaCesar,3656,1,0,0,0,10988,25-06-2017
90538642,b'Marcelo Ramirez \xef\xa3\xbf',chelinpmontt,1031,1,0,0,0,198,17-11-2009
1460570492616814595,b'Sexshop.rancagua',sexshop_rgua,0,1,0,0,0,14,16-11-2021
1058087279653257218,b'Un_Hombre_Elefante',1HombreElefante,15,0,0,0,0,1847,01-11-2018
2230327907,b'FelixChef',felix_kous,54,1,0,0,0,552,17-12-2013
1445799513369849856,b'Srivani',soysrivani,0,0,0,0,0,101,06-10-2021
1154922186,b'Felipe V\xc3\xa1squez Donoso',elpipe_vasquez,1091,1,0,0,0,27609,06-02-2013
1186448781576945664,b'yoavester',yoavester,18,1,0,0,0,146,22-10-2019
21158537,b'Cristian Flores\xf0\x9f\x8c\x88\xf0\x9f\x92\x95\xf0\x9f\x92\x9e\xf0\x9f\x92\x97\xf0\x9f\x91\xa8\xe2\x80\x8d\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x92\x8b\xe2\x80\x8d\xf0\x9f\x91\xa8',Uriel_75,326,1,0,0,0,26371,18-02-2009
21368299,b'Mar\xc3\xada P\xc3\xada Viguera L\xc3\xb3pez',maripivilop,8195,1,0,0,0,9374,20-02-2009
96548569,b'Mar\xc3\xada  Isabel Erices',Chaby23,143,1,0,0,0,138,13-12-2009
967122486,b'Mauro el Lobo',prometeohunter,69,1,0,0,0,5980,24-11-2012
331040088,b'Venezolanos en Chile',VnezuelaEnChile,93686,1,0,0,0,914,07-07-2011
998302150030778368,b'Javier Coloma Luzardo',javiercolomal,196,1,0,0,0,624,20-05-2018
89054179,b'Diego  \xc3\x91ancul Aguero',Dieguitoo16,461,1,0,0,0,1644,10-11-2009
854117116915720192,b'Gloria Valenzuela',GloriaV37090090,194,1,0,0,0,9595,17-04-2017
1422958606887100420,b'Alejandro Illanes',AlejandroIlla19,4,0,0,0,0,231,04-08-2021
256637562,b'Crist\xc3\xb3bal Varela',cristobalcvar,513,1,0,0,0,6819,23-02-2011
1462797254423687173,b'Elia Santana',elitavico33,4,1,0,0,0,113,22-11-2021
1623740538,b'Karina Caly',karina_caly,68,1,0,0,0,5453,26-07-2013
532402272,b'Milenka Guzm\xc3\xa1n Ter\xc3\xa1n',MileGuzmanT,170,0,0,0,0,71,21-03-2012
120775594,b'Loreto Vallejos \xe2\x80\xa2 Constituyente Distrito 15',loreto_vallejos,3494,1,0,0,0,1520,07-03-2010
122780623,b'Pablo Madariaga Soto',pablomadariaga,49,1,0,0,0,581,13-03-2010
813321614,b'Mario Fernandez \xf0\x9f\x87\xb8\xf0\x9f\x87\xbb\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',MarioAlexFdez,70,1,0,0,0,5238,09-09-2012
870449166836805632,b'Lottie\xf0\x9f\x8c\xb3 #UsaMascarillaPorfi',lottie_gsq,234,1,0,0,0,27533,02-06-2017
1300553213507067904,b'TVLaint',TVLaint,2004,1,0,0,0,94,31-08-2020
294411046,b'Gerardo Tappen de la Carrera',tappencito,643,1,0,0,0,160,07-05-2011
1529502536,b'pelao Javier',pelao__javier,446,1,0,0,0,32142,19-06-2013
119154575,b'Isa Viertel',yzalav,1137,1,0,0,0,6477,02-03-2010
1334691542393610242,b'~ e c l i p s a d a ~',wildintensity_,27,1,0,0,0,493,04-12-2020
28978747,b'Claudio Apablaza Ledo. Voto Boric \xf0\x9f\x8c\xb2\xf0\x9f\x8c\xb3',ClaudioAp,225,1,0,0,0,9343,05-04-2009
57386716,b'Czar \xf0\x9f\x92\x99 \xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',czar_acv,698,1,0,0,0,21574,16-07-2009
1368684642027601921,b'\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xf0\x9f\xa6\xb1\xf0\x9f\x8c\xb3',soyla_pam,108,1,0,0,0,1517,07-03-2021
1466845460484657152,b'Hern\xc3\xa1n Neira Salinas',HernnNeiraSali1,2,1,0,0,0,10,03-12-2021
615439901,b'La demogorgon patipel\xc3\xa1',janita_ziggy,267,1,0,0,0,1049,22-06-2012
113335773,b'Paola',paolamoshee,10572,0,0,0,0,57113,11-02-2010
791252109828194306,b'Marcela Carre\xc3\xb1o Jim\xc3\xa9nez',marcecarreno71,1246,1,0,0,0,9331,26-10-2016
619534842,b'Stephanie Riquelme Valencia',StephRiq,409,1,0,0,0,5263,26-06-2012
35790009,b'Andre Jara Saavedra \xf0\x9f\x8c\xb3',AndreaJaraS,1239,1,0,0,0,24787,27-04-2009
179387837,b'Giovanni Espinoza \xf0\x9f\x8c\xb3',G_Espinoza_32,223,1,0,0,0,653,17-08-2010
1389338772148523010,b'Sergio Hernandez',SergioH46706450,7,1,0,0,0,763,03-05-2021
73745460,b'M. Eugenia Salinas',msalinasc,296,1,0,0,0,2369,12-09-2009
158034127,b'Profesor Reinaldo.',roymaipu,7775,1,0,0,0,5945,21-06-2010
1446103828827459587,b'Jhatnna A',JhatnnaA,4,0,0,0,0,23,07-10-2021
71306446,b'Cristian Ojeda G.',Cristian_O_G,58,0,0,0,0,603,03-09-2009
835732513226174464,b'Eduardo Barraza Araya',Eduardobarrazaa,8,1,0,0,0,43,26-02-2017
1294358207402475522,b'Mackarena Watson',MackarenaWatson,31,1,0,0,0,1587,14-08-2020
486310688,b'Silvia Rabanal V.',silrava,15,0,0,0,0,150,08-02-2012
76774462,b'Mar\xc3\xada del Carmen',carmelajullian,184,0,0,0,0,2845,23-09-2009
96781724,b'Luis Orellana',sithorellana,63,1,0,0,0,2388,14-12-2009
760472250403422208,b'Jorge Martinez Oyarce',JorgeIMartinezO,639,1,0,0,0,10271,02-08-2016
118412161,b'Mauro Solar',maurosolar,627,1,0,0,0,1139,28-02-2010
98435093,b'Marcos Ar\xc3\xa1nguiz',Contrabandista,221,1,0,0,0,4789,21-12-2009
1394351081866530819,b'Alita',Alita78500075,516,0,0,0,0,11239,17-05-2021
369806378,b'Rogelio Rodr\xc3\xadguez',Rogelirock,171,1,0,0,0,98,08-09-2011
754431761459847168,b'Yajaira',TaracheYajaira,20,0,0,0,0,2647,16-07-2016
100519291,b'Cristi\xc3\xa1n Neira \xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',cristian_neiram,3932,1,0,0,0,5610,30-12-2009
3325236178,b'Sebasti\xc3\xa1n Gonz\xc3\xa1lez Mu\xc3\xb1oz',RickHunter_32,278,1,0,0,0,15700,14-06-2015
853935198,b'Rod',CalabranRodrigo,408,1,0,0,0,4418,30-09-2012
2881298375,b'Candela del mar',LaCandeladelmar,2187,1,0,0,0,67183,17-11-2014
2529000616,b'Ignacio Fern\xc3\xa1ndez',nacholfd,191,1,0,0,0,495,04-05-2014
258135965,b'Luis Villa\xc2\xae\xc2\xaeoel',Lushorockstar,644,1,0,0,0,9232,27-02-2011
121940976,b'Hugo Guerra',hugoguerracruz,1794,0,0,0,0,53,11-03-2010
195632693,b'\xcf\x9fRomina Carvajal M \xcf\x9f \xf0\x9f\x8c\xb3',_la_zO_,324,1,0,0,0,838,27-09-2010
510225766,b'Alvaro Le\xc3\xb3n',alvaroleonmoran,30,1,0,0,0,135,01-03-2012
900778810714578944,b'JFHenriquezAnabalon',jf_anabalon,96,1,0,0,0,1119,24-08-2017
89802096,b'Arturo Luis Godoy Carilao(Totoy)',godoycarilao,528,1,0,0,0,177,13-11-2009
1575694279,b'mi bicio',mibicio,1689,1,0,0,0,3166,07-07-2013
88064247,b'Agrio 404 \xe2\x98\xbf\xef\xb8\x8f',Agrio_404,58,1,0,0,0,3166,06-11-2009
197320978,b'Eduardo Varas Dur\xc3\xa1n',ElPirataErrante,365,0,0,0,0,14,01-10-2010
